TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2024/11/23
TIME	02:53:02
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-760, Rev. 1.00
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  500.0000
LASTX	  250.0000
NPOINTS	     501
FIRSTY	     0.00323
MAXY	     1.25536
MINY	     0.00247
XYDATA
287	0.418287	0.420473	0.418827	0.417088	0.415575	0.414318	0.412726	0.411502	0.410675	0.409606	0.40859	0.407033	0.406113	0.405646	0.405647	0.40575	0.406365	0.408133	0.41187	0.420746	0.435215	0.454049	0.474363	0.495466	0.515319	0.533625	0.55001	0.565994	0.580781	0.592851	0.603605	0.613665	0.622403	0.62956	0.636714	0.641131	0.645611	0.650707	0.661755	0.670393	0.685849	0.69798	0.715964	0.733749	0.738074	0.738909
286.5	0.424484	0.426662	0.424961	0.423227	0.421723	0.420279	0.418873	0.417684	0.416841	0.415786	0.414804	0.413254	0.412311	0.41182	0.411958	0.412125	0.412781	0.414741	0.418818	0.428504	0.44382	0.463892	0.485384	0.50764	0.52863	0.547934	0.565125	0.581992	0.597405	0.610044	0.621517	0.632069	0.640999	0.648513	0.656172	0.660739	0.665726	0.670927	0.682562	0.691686	0.707748	0.720368	0.738995	0.757459	0.7621	0.762994
286	0.432821	0.435121	0.433501	0.431712	0.430175	0.42873	0.427338	0.426187	0.42531	0.424291	0.42332	0.421757	0.420769	0.420404	0.420559	0.420843	0.421625	0.423765	0.428215	0.438445	0.454624	0.475648	0.498319	0.521606	0.543459	0.563525	0.581468	0.59902	0.615048	0.628254	0.640295	0.651085	0.660424	0.668187	0.676173	0.681143	0.686487	0.691909	0.704158	0.713748	0.730377	0.743456	0.762852	0.781983	0.786922	0.787763
285.5	0.443682	0.446154	0.444395	0.442683	0.44099	0.43975	0.438269	0.437247	0.436193	0.435318	0.434276	0.432841	0.431766	0.431423	0.431725	0.432079	0.432918	0.435216	0.440128	0.450846	0.467744	0.489567	0.513057	0.537192	0.559749	0.580517	0.598998	0.617231	0.633684	0.647186	0.659557	0.670656	0.680289	0.688334	0.696632	0.701737	0.707506	0.713287	0.726144	0.736246	0.753325	0.76695	0.787004	0.806925	0.81201	0.813034
285	0.457146	0.459773	0.457989	0.45622	0.454637	0.453433	0.451926	0.45092	0.449943	0.449037	0.448035	0.446591	0.445478	0.445292	0.445551	0.446025	0.44707	0.449535	0.454749	0.46591	0.483288	0.505835	0.529955	0.554619	0.577759	0.59883	0.617825	0.636362	0.653189	0.667047	0.679573	0.690702	0.700556	0.708755	0.717222	0.722656	0.728743	0.734888	0.748168	0.758942	0.776402	0.790674	0.811294	0.83193	0.837075	0.838331
284.5	0.473465	0.476366	0.474519	0.472844	0.47109	0.470034	0.468538	0.467501	0.466571	0.4658	0.464759	0.463318	0.462209	0.462113	0.462555	0.463057	0.46421	0.466835	0.472188	0.483787	0.501587	0.524678	0.54903	0.573937	0.597358	0.618653	0.63785	0.656503	0.673437	0.687425	0.700021	0.711214	0.721147	0.72931	0.738042	0.743536	0.750029	0.756484	0.770154	0.781275	0.799335	0.814206	0.835338	0.856607	0.862048	0.863255
284	0.492918	0.496118	0.494176	0.492536	0.490816	0.489774	0.488341	0.487453	0.48642	0.485678	0.48457	0.483327	0.482261	0.482215	0.482746	0.483273	0.48473	0.487349	0.492907	0.504726	0.522822	0.545993	0.570366	0.595372	0.618619	0.63988	0.659064	0.677611	0.694481	0.708383	0.720886	0.73209	0.741927	0.749886	0.758883	0.764459	0.771156	0.777826	0.791864	0.803356	0.822002	0.837199	0.859084	0.880768	0.886296	0.88768
283.5	0.515533	0.519127	0.517052	0.515545	0.513648	0.512806	0.511328	0.510565	0.509554	0.508854	0.507888	0.506667	0.505522	0.505742	0.506279	0.506863	0.508501	0.511226	0.516906	0.528827	0.546905	0.569932	0.593918	0.618651	0.641484	0.662507	0.681264	0.699521	0.716211	0.729717	0.741945	0.75298	0.762587	0.770411	0.779306	0.784929	0.791655	0.79873	0.813118	0.824705	0.844075	0.859457	0.881899	0.904144	0.909802	0.910975
283	0.541411	0.54537	0.543277	0.541713	0.54002	0.539107	0.537773	0.537047	0.535991	0.535405	0.534404	0.533372	0.53237	0.532549	0.533159	0.5338	0.535538	0.538441	0.544187	0.55605	0.573935	0.596373	0.619791	0.643938	0.665973	0.686401	0.70448	0.722213	0.738293	0.751452	0.763103	0.773955	0.782991	0.790605	0.799323	0.804879	0.811614	0.818986	0.833476	0.845192	0.865032	0.880659	0.903678	0.926286	0.932095	0.933227
282.5	0.570592	0.574892	0.572787	0.57114	0.569519	0.568774	0.567417	0.566804	0.565647	0.565229	0.56438	0.563294	0.562323	0.562711	0.563455	0.564273	0.566179	0.569053	0.574804	0.586386	0.603834	0.625387	0.647961	0.670943	0.691967	0.711544	0.728516	0.74542	0.760877	0.773322	0.784187	0.79441	0.803132	0.810419	0.818781	0.824119	0.830746	0.838105	0.852788	0.864421	0.884757	0.900504	0.923926	0.946924	0.952862	0.953868
282	0.603067	0.607534	0.605491	0.603802	0.602369	0.601524	0.600414	0.599838	0.598699	0.598374	0.597506	0.596679	0.595783	0.596147	0.597183	0.597964	0.600049	0.603052	0.608593	0.62	0.636578	0.656873	0.678073	0.699797	0.719277	0.737693	0.7534	0.769183	0.783625	0.795174	0.80518	0.814852	0.822829	0.829534	0.837629	0.84258	0.848892	0.856203	0.87097	0.882594	0.903186	0.919005	0.942633	0.965934	0.971914	0.972897
281.5	0.638318	0.643143	0.641133	0.639342	0.638262	0.637288	0.636231	0.635663	0.634702	0.634443	0.633723	0.633089	0.632202	0.632801	0.633676	0.63467	0.636898	0.639962	0.645376	0.656309	0.671691	0.690581	0.710108	0.729908	0.74777	0.764571	0.778669	0.79307	0.80651	0.816935	0.825879	0.834624	0.841913	0.847947	0.855454	0.860169	0.865963	0.872946	0.887492	0.899092	0.919947	0.935778	0.95963	0.983151	0.989167	0.989958
281	0.676224	0.681475	0.679347	0.677558	0.676625	0.675616	0.674726	0.674281	0.673331	0.673295	0.672678	0.672193	0.671464	0.67212	0.673055	0.674032	0.676411	0.679544	0.684616	0.69499	0.708959	0.726094	0.743601	0.761476	0.777118	0.792098	0.804357	0.817163	0.829157	0.838159	0.84602	0.853783	0.860181	0.865487	0.872449	0.876471	0.881778	0.888391	0.902715	0.914121	0.934879	0.95095	0.974796	0.998554	1.00445	1.00515
280.5	0.716533	0.722121	0.719974	0.71815	0.71748	0.71649	0.715713	0.715375	0.714472	0.714637	0.714125	0.713636	0.713048	0.713887	0.714919	0.716014	0.718441	0.721563	0.726421	0.735722	0.748152	0.763276	0.778521	0.793971	0.807335	0.820017	0.830198	0.84129	0.85163	0.859075	0.865759	0.872196	0.877599	0.882017	0.8882	0.891607	0.896202	0.902435	0.916407	0.927758	0.948268	0.964224	0.988125	1.01197	1.01784	1.01842
280	0.758603	0.764496	0.762408	0.760627	0.75999	0.759126	0.758507	0.758214	0.757576	0.757885	0.757513	0.756923	0.756408	0.757523	0.758694	0.759726	0.76226	0.765368	0.769766	0.778077	0.788733	0.801616	0.814198	0.826933	0.837864	0.847912	0.855863	0.865004	0.873448	0.879251	0.884576	0.889589	0.894013	0.897374	0.90255	0.90517	0.909193	0.914836	0.928594	0.939603	0.959789	0.975714	0.999392	1.02331	1.0292	1.02948
279.5	0.801941	0.80824	0.806315	0.80453	0.803936	0.803197	0.802856	0.802666	0.80219	0.802594	0.802196	0.801744	0.801439	0.802452	0.803884	0.80502	0.807612	0.81059	0.814499	0.821617	0.830524	0.840663	0.850528	0.860198	0.868304	0.875686	0.881177	0.887989	0.894492	0.898685	0.902249	0.906036	0.909241	0.911524	0.915851	0.917484	0.920905	0.925792	0.939073	0.949617	0.969439	0.985351	1.00889	1.0328	1.03851	1.03868
279	0.846182	0.852962	0.851116	0.849629	0.848765	0.848398	0.848113	0.848049	0.847776	0.848253	0.848088	0.847542	0.847243	0.848632	0.850135	0.851437	0.854052	0.856819	0.86024	0.866067	0.872891	0.880014	0.886958	0.893324	0.898429	0.902893	0.905865	0.910395	0.9148	0.917106	0.918965	0.92131	0.923323	0.924479	0.927756	0.928429	0.931183	0.935225	0.948023	0.958179	0.977679	0.993423	1.01677	1.04047	1.04627	1.04607
278.5	0.89091	0.898044	0.896347	0.895062	0.894185	0.894101	0.894016	0.893929	0.893927	0.894446	0.894291	0.893868	0.893735	0.89519	0.896857	0.898365	0.900946	0.90353	0.906391	0.910729	0.91537	0.919454	0.922826	0.926241	0.927897	0.929461	0.929835	0.931956	0.93386	0.934426	0.93455	0.935498	0.936159	0.936064	0.938275	0.938049	0.940084	0.943462	0.955622	0.965372	0.984521	1.00003	1.02319	1.04676	1.05241	1.0519
278	0.935122	0.943088	0.941423	0.940481	0.939425	0.939596	0.939507	0.939657	0.939782	0.940416	0.940351	0.939871	0.940014	0.941527	0.943249	0.944999	0.947449	0.949693	0.952234	0.954994	0.957101	0.958097	0.958059	0.957878	0.956388	0.954967	0.952472	0.952059	0.951832	0.950318	0.948889	0.948105	0.947494	0.946354	0.947365	0.946165	0.947494	0.950286	0.961744	0.970954	0.989705	1.00525	1.02807	1.05147	1.05711	1.05629
277.5	0.978855	0.987428	0.985837	0.98494	0.984029	0.984214	0.984379	0.984672	0.98495	0.985655	0.985587	0.985202	0.985549	0.987027	0.989013	0.990796	0.993233	0.995045	0.996978	0.998367	0.997796	0.995473	0.991925	0.988431	0.983682	0.979046	0.973744	0.97088	0.968261	0.96484	0.961713	0.959375	0.957395	0.955155	0.9552	0.952863	0.953719	0.955837	0.966743	0.975521	0.993971	1.00927	1.03178	1.05506	1.06057	1.05967
277	1.02138	1.03045	1.02886	1.02812	1.02723	1.02751	1.0276	1.02814	1.0287	1.02949	1.02923	1.0289	1.02941	1.0311	1.03297	1.03502	1.03727	1.03887	1.04	1.03995	1.03672	1.03103	1.02401	1.01696	1.00885	1.00122	0.993211	0.987999	0.983173	0.977721	0.972919	0.969216	0.965943	0.96253	0.961542	0.958442	0.958605	0.960238	0.970568	0.979167	0.997319	1.01229	1.03454	1.05739	1.063	1.06184
276.5	1.06175	1.07123	1.06981	1.06905	1.06828	1.06835	1.06872	1.06928	1.07009	1.07082	1.07083	1.07042	1.07093	1.07262	1.07454	1.07655	1.07865	1.08011	1.08025	1.07898	1.07298	1.06403	1.05339	1.04287	1.03161	1.02109	1.01051	1.00285	0.996043	0.988727	0.982493	0.977389	0.973022	0.968589	0.966601	0.962741	0.962428	0.963567	0.973316	0.981604	0.999663	1.0144	1.03649	1.05907	1.06442	1.0633
276	1.09916	1.10919	1.10774	1.10699	1.10651	1.10643	1.10679	1.10733	1.10813	1.1089	1.10902	1.10851	1.10909	1.11086	1.11254	1.11477	1.11661	1.11777	1.11712	1.11396	1.10554	1.0935	1.07968	1.06592	1.05167	1.03848	1.02539	1.01542	1.00681	0.997843	0.990162	0.983867	0.978254	0.973196	0.970334	0.965979	0.965086	0.965951	0.975197	0.983245	1.00111	1.01569	1.03778	1.06032	1.0653	1.06408
275.5	1.13325	1.14341	1.14189	1.14109	1.14066	1.14074	1.14101	1.14124	1.14231	1.14315	1.14323	1.14246	1.14301	1.1448	1.14658	1.1484	1.15006	1.15114	1.14937	1.14454	1.13381	1.11893	1.10195	1.08548	1.06852	1.05265	1.03763	1.02571	1.01531	1.00492	0.996149	0.988554	0.982204	0.976283	0.972731	0.968108	0.966865	0.967436	0.97641	0.984469	1.00219	1.0165	1.03857	1.06082	1.06574	1.06453
275	1.16272	1.17322	1.17162	1.17037	1.16986	1.16994	1.17004	1.17052	1.1713	1.17197	1.17202	1.17121	1.17172	1.17322	1.17496	1.17653	1.17808	1.17865	1.1759	1.16958	1.15679	1.13962	1.11986	1.10098	1.08177	1.06374	1.04686	1.03318	1.0214	1.00984	1.00013	0.991538	0.984567	0.977903	0.974043	0.969168	0.967605	0.967987	0.977028	0.984872	1.00258	1.01665	1.03874	1.0609	1.06568	1.06461
274.5	1.18671	1.19776	1.19568	1.19429	1.19366	1.19359	1.19367	1.19402	1.19458	1.19512	1.19512	1.1939	1.19425	1.19557	1.19732	1.1985	1.19944	1.19978	1.19633	1.18866	1.17393	1.15472	1.13318	1.11183	1.09105	1.07124	1.05293	1.03801	1.02524	1.01274	1.00205	0.992785	0.985442	0.978245	0.974275	0.969227	0.967505	0.967818	0.976828	0.98474	1.00252	1.01646	1.03859	1.06072	1.06524	1.06439
274	1.20513	1.21593	1.21369	1.21208	1.2115	1.21121	1.21105	1.21106	1.21159	1.21174	1.21152	1.21024	1.21022	1.2114	1.2129	1.21386	1.21441	1.214	1.20998	1.20108	1.18522	1.1644	1.14121	1.11833	1.0961	1.07524	1.0558	1.04008	1.02646	1.0133	1.00197	0.992451	0.984767	0.977349	0.973328	0.968347	0.966852	0.967011	0.976226	0.984113	1.00214	1.01586	1.03818	1.06018	1.06477	1.06403
273.5	1.21701	1.22785	1.22532	1.22343	1.22249	1.22199	1.22163	1.22158	1.22165	1.2215	1.22127	1.21948	1.21913	1.22012	1.22132	1.22202	1.22207	1.22115	1.21656	1.20674	1.19002	1.16814	1.14388	1.12008	1.09691	1.07544	1.05564	1.03909	1.02515	1.0118	1.00029	0.990589	0.982745	0.975202	0.971374	0.96657	0.965246	0.965655	0.975097	0.983099	1.00122	1.01512	1.03736	1.05952	1.06384	1.06308
273	1.22249	1.23309	1.23046	1.22803	1.22702	1.22623	1.22542	1.22504	1.22484	1.22425	1.22401	1.22186	1.22108	1.22167	1.22244	1.22293	1.22254	1.22109	1.21618	1.20589	1.18855	1.16619	1.14136	1.11729	1.09401	1.07236	1.05244	1.03554	1.02162	1.00825	0.996945	0.987118	0.979397	0.97206	0.968687	0.964105	0.963026	0.963913	0.973713	0.98159	1.00001	1.01406	1.03636	1.05866	1.06288	1.06225
272.5	1.2215	1.23184	1.22863	1.22621	1.22482	1.22394	1.22237	1.22182	1.22116	1.22054	1.22	1.21742	1.21606	1.21661	1.21674	1.21699	1.21623	1.21427	1.20897	1.1985	1.18091	1.15874	1.13421	1.11024	1.08727	1.06599	1.04631	1.02987	1.01598	1.00311	0.991913	0.982452	0.975036	0.967873	0.965116	0.961026	0.960312	0.961576	0.971823	0.97989	0.99855	1.01266	1.03504	1.05763	1.06174	1.06124
272	1.21443	1.22442	1.22088	1.21817	1.21639	1.21527	1.21335	1.21243	1.21145	1.2105	1.20978	1.20676	1.20499	1.20496	1.20494	1.20474	1.20373	1.20146	1.1958	1.18558	1.16821	1.14663	1.12272	1.0995	1.0773	1.05685	1.0378	1.02204	1.00879	0.996455	0.985631	0.976772	0.969945	0.963136	0.960991	0.95739	0.957149	0.958913	0.969597	0.977721	0.99678	1.01118	1.03363	1.05628	1.06056	1.06016
271.5	1.20158	1.21139	1.2076	1.2047	1.20244	1.2011	1.19881	1.19747	1.19621	1.19486	1.19385	1.19062	1.18844	1.18814	1.18771	1.18721	1.18601	1.18331	1.17765	1.1677	1.151	1.13051	1.1078	1.08574	1.06469	1.04543	1.0273	1.01253	1.00016	0.988527	0.978245	0.970233	0.964003	0.957974	0.956226	0.953305	0.953708	0.955911	0.967116	0.975397	0.994796	1.00941	1.03192	1.05471	1.05913	1.05873
271	1.1845	1.19386	1.1899	1.1866	1.18416	1.18247	1.17993	1.17817	1.17693	1.17526	1.17385	1.17018	1.16786	1.16728	1.1664	1.16565	1.16421	1.1615	1.15607	1.14661	1.13071	1.11145	1.09023	1.06976	1.05025	1.03246	1.01552	1.00192	0.990567	0.980009	0.970486	0.963366	0.957716	0.952456	0.951251	0.949016	0.950084	0.952855	0.964398	0.973042	0.992812	1.00775	1.03029	1.05333	1.05767	1.05741
270.5	1.16423	1.17292	1.16882	1.16523	1.1626	1.16058	1.15776	1.15559	1.15433	1.1524	1.15078	1.14705	1.14443	1.14368	1.14245	1.14143	1.13999	1.13717	1.1319	1.12306	1.10864	1.09082	1.07116	1.05253	1.03472	1.01852	1.00298	0.990727	0.980614	0.970885	0.962616	0.956256	0.951359	0.946907	0.946302	0.944779	0.946595	0.949811	0.961896	0.970816	0.990903	1.00616	1.02864	1.0518	1.05646	1.05603
270	1.14175	1.15018	1.14581	1.14192	1.13896	1.13665	1.13395	1.13158	1.13008	1.12797	1.12632	1.12223	1.11933	1.11856	1.11724	1.11597	1.11458	1.11179	1.1068	1.09874	1.08552	1.06942	1.0517	1.03508	1.01904	1.00442	0.99048	0.979684	0.970785	0.96228	0.954842	0.949458	0.945342	0.941649	0.941757	0.9408	0.943171	0.94712	0.95958	0.968993	0.989153	1.00479	1.02734	1.05069	1.05525	1.05496
269.5	1.11848	1.12637	1.12201	1.11823	1.11496	1.11242	1.10972	1.10719	1.10544	1.10326	1.10147	1.09731	1.0941	1.09328	1.09194	1.09071	1.08919	1.0867	1.08208	1.07488	1.06285	1.04858	1.03287	1.01788	1.00387	0.990901	0.978455	0.969127	0.961537	0.954128	0.947638	0.943191	0.939932	0.936981	0.937629	0.937522	0.940372	0.944742	0.957732	0.967363	0.987872	1.00366	1.02631	1.04967	1.05442	1.05438
269	1.09541	1.10287	1.09837	1.09465	1.09143	1.08866	1.08605	1.08338	1.08159	1.07931	1.0774	1.07314	1.0701	1.06918	1.06799	1.06658	1.0652	1.06284	1.05856	1.0522	1.04149	1.02903	1.01522	1.00208	0.989789	0.978265	0.967486	0.959603	0.95305	0.946771	0.941264	0.93766	0.935194	0.932986	0.933979	0.934558	0.938057	0.942653	0.955972	0.966251	0.986897	1.0028	1.02563	1.04906	1.05389	1.05391
268.5	1.07356	1.08057	1.07629	1.0725	1.06948	1.06645	1.06408	1.06126	1.05941	1.05701	1.05526	1.05092	1.04813	1.04693	1.04594	1.04448	1.04332	1.04123	1.03749	1.03179	1.02261	1.01156	0.999482	0.988004	0.97736	0.967332	0.957971	0.951131	0.945953	0.94046	0.93605	0.933026	0.931245	0.929765	0.931177	0.932338	0.936441	0.941399	0.954944	0.965383	0.986221	1.00243	1.02544	1.04856	1.05374	1.05372
268	1.05376	1.06074	1.05637	1.05252	1.04958	1.04665	1.04423	1.04156	1.03985	1.03736	1.03566	1.03145	1.02878	1.02771	1.02676	1.02536	1.02436	1.0226	1.01926	1.01424	1.00634	0.996615	0.986124	0.976168	0.96698	0.95819	0.950258	0.944452	0.940238	0.935658	0.932175	0.929623	0.928415	0.927455	0.929395	0.930986	0.935394	0.940813	0.954469	0.965444	0.986357	1.00265	1.02562	1.04887	1.0541	1.05404
267.5	1.0367	1.04328	1.03907	1.0352	1.03244	1.02955	1.0273	1.0249	1.023	1.02065	1.01908	1.01494	1.01236	1.0112	1.01058	1.00941	1.00852	1.00713	1.00421	0.999754	0.993084	0.984583	0.97527	0.966586	0.958801	0.951198	0.944299	0.939315	0.936013	0.932099	0.929428	0.927391	0.926691	0.925887	0.928394	0.930308	0.935023	0.940829	0.954655	0.965849	0.986982	1.00349	1.02645	1.0498	1.05498	1.05509
267	1.02211	1.02868	1.02448	1.02095	1.01818	1.01543	1.01325	1.01097	1.00909	1.00695	1.00551	1.00156	0.999113	0.998083	0.99782	0.996624	0.995834	0.994686	0.992239	0.988443	0.98262	0.975296	0.96716	0.959544	0.952602	0.946174	0.940106	0.935882	0.933303	0.929866	0.927713	0.926158	0.925928	0.925452	0.928291	0.930397	0.935452	0.941484	0.955579	0.966921	0.988099	1.00465	1.02796	1.05113	1.05641	1.05648
266.5	1.01024	1.01684	1.01294	1.00943	1.00687	1.00419	1.00216	1.00025	0.998176	0.99626	0.994875	0.991131	0.988904	0.987831	0.987798	0.98705	0.986474	0.985406	0.983379	0.980132	0.974816	0.968531	0.961254	0.954525	0.948469	0.942864	0.937606	0.933952	0.931749	0.929052	0.927154	0.926063	0.926101	0.925858	0.928987	0.931233	0.936483	0.942793	0.95719	0.968611	0.989725	1.00646	1.02998	1.05301	1.05842	1.05869
266	1.00108	1.00757	1.00387	1.00073	0.998077	0.995836	0.993642	0.992005	0.989918	0.988375	0.986986	0.983572	0.981527	0.980517	0.980633	0.979956	0.979488	0.978793	0.977182	0.974262	0.969649	0.964026	0.957575	0.951558	0.946179	0.941234	0.93655	0.933222	0.931644	0.929213	0.927903	0.926975	0.927213	0.927221	0.930498	0.932997	0.938443	0.944843	0.959453	0.971	0.992265	1.00897	1.03266	1.05572	1.06126	1.0613
265.5	0.994025	1.00062	0.997118	0.994002	0.991508	0.989368	0.987355	0.985923	0.984085	0.982575	0.981431	0.978086	0.976247	0.975441	0.975652	0.975188	0.975025	0.974308	0.972979	0.97036	0.966295	0.96118	0.95549	0.950194	0.945299	0.94088	0.936636	0.933844	0.93257	0.930425	0.929365	0.928668	0.929133	0.929176	0.932779	0.935368	0.940914	0.947534	0.962356	0.974035	0.995386	1.01211	1.03599	1.05911	1.06481	1.06461
265	0.988657	0.995605	0.992121	0.989178	0.98673	0.984736	0.982846	0.981597	0.97975	0.978484	0.977378	0.974419	0.972438	0.971883	0.972094	0.971911	0.971833	0.97134	0.970182	0.968055	0.964329	0.959664	0.954577	0.949843	0.94543	0.941621	0.937729	0.935216	0.934404	0.932543	0.93176	0.931361	0.931961	0.931973	0.935862	0.938623	0.944345	0.951038	0.966147	0.977726	0.999252	1.01605	1.0401	1.06335	1.06909	1.06888
264.5	0.984428	0.991705	0.988203	0.985328	0.982745	0.98119	0.979283	0.978223	0.976533	0.975267	0.974177	0.971428	0.969515	0.969227	0.96951	0.969475	0.969398	0.969102	0.968083	0.966256	0.962908	0.958844	0.954233	0.950235	0.946259	0.942959	0.939417	0.937451	0.936863	0.935428	0.934736	0.934729	0.935349	0.935556	0.939714	0.942468	0.948227	0.955094	0.970624	0.982225	1.00405	1.02091	1.04513	1.06863	1.07428	1.07408
264	0.980832	0.988092	0.984881	0.982117	0.97963	0.978085	0.976223	0.975284	0.973468	0.972433	0.971399	0.968692	0.967026	0.966623	0.966968	0.967119	0.967176	0.966933	0.966189	0.964684	0.961758	0.958156	0.954304	0.950911	0.947521	0.944857	0.941539	0.940156	0.93997	0.938873	0.938374	0.938637	0.939641	0.940074	0.944327	0.947195	0.953214	0.960148	0.976258	0.98771	1.00977	1.02684	1.05118	1.07483	1.08078	1.08044
263.5	0.977132	0.984693	0.981429	0.978893	0.976393	0.974865	0.972944	0.971938	0.970409	0.969305	0.968388	0.965773	0.964218	0.963903	0.964058	0.964297	0.964473	0.964256	0.963719	0.962668	0.96003	0.957333	0.954325	0.951629	0.94883	0.946867	0.944168	0.943411	0.943581	0.942942	0.942832	0.943308	0.944569	0.945489	0.94986	0.952944	0.959224	0.966363	0.982702	0.994296	1.0167	1.03371	1.05856	1.08227	1.08832	1.08787
263	0.973036	0.980749	0.977515	0.974994	0.97241	0.970969	0.969121	0.968187	0.966414	0.965388	0.964528	0.962025	0.960365	0.960159	0.96022	0.96048	0.960805	0.960764	0.960254	0.959628	0.957806	0.955915	0.953753	0.952019	0.950258	0.948953	0.946905	0.946941	0.947783	0.947621	0.948049	0.948822	0.950326	0.95174	0.956373	0.959793	0.966315	0.973735	0.990263	1.00224	1.02494	1.0423	1.06705	1.09111	1.09722	1.09676
262.5	0.968237	0.975817	0.972548	0.970159	0.967399	0.966175	0.964202	0.963108	0.961499	0.960478	0.959571	0.956937	0.955325	0.955333	0.95522	0.955311	0.955741	0.956042	0.955494	0.955468	0.954632	0.953622	0.952819	0.952369	0.95153	0.951178	0.950176	0.950807	0.95257	0.953017	0.954094	0.955178	0.957149	0.95902	0.963898	0.967681	0.974622	0.982337	0.999001	1.01134	1.03449	1.05215	1.07718	1.10168	1.10746	1.10709
262	0.962123	0.96978	0.966374	0.963844	0.961314	0.959919	0.95789	0.956757	0.955198	0.954006	0.953222	0.950408	0.948916	0.948708	0.948731	0.948927	0.949318	0.949759	0.94936	0.9502	0.950231	0.950585	0.951147	0.952067	0.952653	0.953529	0.953416	0.955141	0.957623	0.959087	0.960598	0.962389	0.96478	0.967218	0.972486	0.976562	0.983844	0.992084	1.00913	1.02169	1.04534	1.06334	1.08861	1.11342	1.11918	1.11899
261.5	0.954968	0.96253	0.958859	0.956473	0.953953	0.952504	0.950432	0.949147	0.947591	0.946411	0.945382	0.942636	0.94113	0.940866	0.940797	0.941071	0.941329	0.942035	0.942136	0.943715	0.945066	0.946933	0.949056	0.951579	0.953745	0.955999	0.95704	0.959832	0.963364	0.96569	0.96804	0.97054	0.973517	0.976506	0.982159	0.986634	0.994573	1.00307	1.0205	1.03374	1.05752	1.07607	1.10162	1.12687	1.13269	1.13251
